,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
31,31,247.18708995133713,526.8707823159008,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.9411260321461586,0.9762205374906385,0.9975562245947955,0.9965756893660852,1.004253946771857,0.0
