,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
21,21,156.26118530942358,345.0189730320737,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.5529765499029601,0.8040193778873335,0.4553464738699268,5.2020749432600205e-06,39.48458972914453,0.6737145870517631
