,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
34,34,190.694796711678,413.88619583658254,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.5934236339486609,0.7553715758271252,0.5790841460582532,3.994681612528116e-05,43.86072457571913,0.8126692284861582
