,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
41,41,187.05703119792014,406.6106648090668,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.6346120586332566,0.2892642982823996,0.017682261488819552,1.1033469643870395e-05,10.497563376407017,1.3111267207753414
