,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
43,43,243.90182987873752,520.3002621707016,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.26254657621251815,1.0,0.9756346332033359,0.00037136423354499807,35.636054786108986,0.00072257162534211
