,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
0,0,200.92542396638902,434.34745034600456,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.5475182541405673,0.7848625377944082,0.0,4.078090395476181e-05,19.57073799826263,0.397229512751078
