,subject,nll,bic,model,w_p,phi,beta
10,10,159.9036376087177,336.05557642404864,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.9396759053207291,0.0599560451162245,2.4841590749867626
