,subject,nll,bic,model,w_p,phi,beta
4,4,201.65990477157987,419.568110749773,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.6994341662667696,0.050914086973649936,0.4898279805135664
