,subject,nll,bic,model,w_p,phi,beta
31,31,54.10863253474699,124.46556627610724,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.9651220534110768,0.016315584583658185,2.7317459194208356
