,subject,nll,bic,model,w_p,phi,beta
3,3,160.8448490605677,337.9379993277486,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.6814316727947787,0.0793508767712732,1.8166478295924309
