,subject,nll,bic,model,w_p,phi,beta
12,12,145.08378545332945,306.41587211327214,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.7879652086448595,0.030060737190639758,3.29429956047287
