,subject,nll,bic,model,w_p,phi,beta
30,30,120.6143346052629,257.47697041713906,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.7705686036836562,0.011825678331921347,3.158838362457089
