,subject,nll,bic,model,w_p,phi,beta
33,33,175.98317525800957,368.21465172263237,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.6146503549601031,0.037559333268150134,1.9227567920720208
