,subject,nll,bic,model,w_p,phi,beta
23,23,139.6451686070274,295.538638420668,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.439985977584489,0.04019829236654593,1.7281697487860022
