,subject,nll,bic,model,w_p,phi,beta
7,7,156.74947928632798,329.7472597792692,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.49598168274965254,0.022192111685159718,1.5194575172649636
