,subject,nll,bic,model,w_p,phi,beta
19,19,187.42804370219767,391.1043886110086,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.5573350995116161,0.049105368477415846,0.7143609581972502
