,subject,nll,bic,model,w_p,phi,beta
16,16,168.61406587135951,353.47643294933226,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.5078050772560059,0.009932472917686168,1.1951669934958324
