,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
15,15,174.0466976241392,380.5899976615049,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.18782805723145612,1.0,1.0,0.6006312812072244,0.0,0.49890904411516984
