,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
37,37,132.9510281202006,298.3986586536277,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.3402026590590033,0.33291624555525506,1.0,0.8240584039866012,0.0,1.0952893302102884
