,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
34,34,172.7547798619259,378.0061621370783,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.5799970838631529,0.7604648309130119,0.6892865672274757,0.6491688416906473,0.0,0.13279283926606664
