,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
23,23,132.91630010199975,298.32920261722603,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,1.16293274524406,1.0,0.20555578107430184,0.5145423990614453,0.0,0.1731157499242916
