,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
11,11,137.3193982846186,307.1353989824637,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.29451026512724415,1.0,0.4040205758645482,0.5784652406853222,0.0,0.7425657405474547
