,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
2,2,112.96911371061205,258.4348298344506,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.1501433112703401,1.0,1.0,0.8188134597910364,0.0,0.8651110274579048
