,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
32,32,178.17789756588564,388.8523975449978,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,1.0892493928584634,1.0,1.0,0.9010060977144778,0.0,0.024130068365589296
