,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
38,38,155.4350210501005,343.3666445134275,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.7220916800521594,0.7060033971154335,1.0,0.6293547453763221,0.0,0.14224930748999642
