,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
31,31,61.49004738653636,155.47669718629925,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.04685692459747503,1.0,1.0,0.7214128892510245,0.0,1.0270959562494468
