,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
6,6,137.3484132038837,307.1934288209939,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.8648823521387491,0.8722063482847904,1.0,0.9049645692318717,0.0,0.06077875691808799
