,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
6,6,127.56121687011228,287.6190361534511,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-free,0.0,0.9652963006709571,1.0,0.10599383731186583,0.012039250930148765,2.387041974037212
