,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
33,33,160.41951135800858,353.3356251292437,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-free,0.6448157079606961,1.0,1.0,0.9456792512557358,0.0,2.6644608684854245
