,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
27,27,125.61453812561942,283.72567866446536,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-free,0.8407139712144679,1.0,1.0,0.64596855329918,0.1495199713581617,4.891486546413465
