,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
11,11,98.27557409632033,229.04775060586718,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-free,0.7968446257581325,1.0,1.0,0.5772750603344385,0.15283614920501296,5.07615756261036
