,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
19,19,144.13294254725767,320.76248750774187,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-free,0.5207380869727004,1.0,1.0,0.857652451042108,0.0011656337134711785,1.9210705307285845
