,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
1,1,247.18708995133713,532.2868827181052,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.40722466221742476,0.9600188626684594,0.9996161095519067,1.0,1.2043388981534047,0.25310202187658426,0.0
