,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
8,8,153.8186265721219,345.5499559596747,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.15762908725911565,1.0,0.7939531314740844,3.0033312125383433e-05,39.139931090481674,0.08097960588090024,0.8094690798570809
