,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
15,15,166.08206026295215,370.0768233413352,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.1789699819456632,1.0,0.6259547242639647,9.610878997522237e-05,34.09120709674158,0.3975486346192252,0.8180499680656631
