,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
19,19,179.3358468783174,396.5843965720657,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.5010346528151599,0.4982919000964888,0.5181365793677563,2.9329664166251717e-05,24.06461307163305,0.3662517038066261,0.2854366239993278
