,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
30,30,120.50913996534041,278.93098274611174,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.3166401603260187,1.0,0.8832254188866616,1.237691102774097e-06,36.194145800725465,0.1072286884669437,0.7228738673453949
