,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
2,2,112.969113721109,263.85093025764894,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.1501436216931376,1.0,0.8188142551374393,1.2493037855412582e-06,33.27377438639766,0.6660453102804068,1.2976510522115903
