,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
41,41,185.3532492397515,408.61920129493393,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.49166493622110424,0.8281794974166955,0.0674511021384111,8.11893478168318e-05,40.298155142254004,0.5247560934948419,0.18860746854740457
