,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
16,16,156.32113578351422,350.55497438245936,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.7069621154037351,0.6774566479959837,0.879614278495336,0.0003956963404672823,41.74341444300133,9.09500415626712e-09,0.1714794843502018
