,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
33,33,212.03461155280135,461.9819259210336,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.5093727512292938,0.9529180801826214,0.7043713844929459,0.0002096223973469844,46.22157572534107,0.9315939859764112,0.06006416530695974
