,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
27,27,139.0688687236297,316.0504402626903,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.2487887996699242,1.0,0.7156192499181631,2.9785236659407512e-05,40.73949830528912,0.8391310866033799,1.1619085003844811
