,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
42,42,1395.3664423544535,2828.6455875243378,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,2.1424679789524332,0.3269815951387236,0.9647768724382313,0.66233072458792,46.09294094770953,0.9985119051328489,0.3070370248127654
