,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
3,3,142.79135994216094,323.4954226997528,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.2598542643959829,0.27,0.724185638182352,8.009882978387616e-05,34.420165119606985,0.004665654847198812,5.23141892415551
