,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
6,6,679.1570619176816,1396.2268266507942,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.7840652706541551,0.8429662551570534,0.9747837964960275,0.6181328461224428,3.9524625705720595,0.6821522393535308,6.796351483966806
