,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
39,39,168.95777115009776,375.82824511562643,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,1.224371248043005,0.8882326793346611,0.5913076828492236,7.230475743539292e-05,30.17783310683338,0.8193924346699588,0.040385262331274346
