,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
22,22,175.54698009644486,389.00666300832063,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.22744900284236094,0.9973191419824641,0.5971869593367266,6.378314306175563e-05,34.35935280144455,0.6133473154527878,0.6410249575374
