,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
5,5,74.34668903812037,197.43828169608054,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,0.16159471766098923,1.0,0.8278535164363536,0.7310739922794723,0.3821439905579128,0.0002710014568760575,49.83085089458757,0.5291490671338278,9.583111226297023
