,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
7,7,103.92269730871028,256.59029823726036,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,0.7074911592672762,0.6455089450797262,0.6082147883914591,0.7748601277014469,0.8817707262303404,7.542745564873572e-06,19.767696985968932,0.46619236488950283,1.506670798802935
