,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
22,22,130.1395518962116,309.02400741226296,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,0.1763342614176208,1.0,1.0,0.6257908122118298,0.7132425510260059,8.522433404063349e-05,47.48169425317743,0.7065492375451135,3.4053949054295756
