,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
43,43,125.03918470094325,298.82327302172627,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,1.0543996773036501,1.0,0.14193418637240726,0.46982110893510165,0.880420452765248,0.00012725542326209288,36.51435879528767,0.8365810876200624,1.5036710683366283
