,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
12,12,114.39092228124699,277.52674818233373,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,0.257666607063337,1.0,1.0,0.7727123767419837,0.845521498779126,1.281084410187372e-05,48.34610482892756,0.0745400461082289,3.4365453462904014
