,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
33,33,130.7560356979464,310.25697501573256,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,0.4515842455473941,0.5520787386592774,0.931422902490767,0.7663837082763988,0.8606287340928345,1.039940719640651e-05,28.259150498918572,0.5273590971448847,2.7213825183848352
