,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
24,24,72.48864724379354,193.72219810742686,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,0.25538498439564206,1.0,0.7095138686034956,0.8176149714912364,0.6838032405665095,0.00021155506198913094,37.72870332091985,0.03617446085931503,8.982181554904152
