,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
34,34,903.180953948623,1838.8585103104726,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.5038723927280289,0.8977443797735228,0.8236610479075258,3.170704471444306,0.6320305130819704,0.005909545979918941
