,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
18,18,276.91481440217433,586.3262312175751,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.36669842538732644,0.3199196199135331,0.6097860194662564,7.847539079650623,0.5153828071962466,9.79039072035448e-12
