,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
30,30,746.0373991301562,1524.571400673539,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.3034087886590071,0.9583815574201459,0.9891852122806011,2.672873834516519,0.4835131907519863,3.8282913251383
