,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
6,6,651.5260388017541,1335.5486800167348,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.8565988029679747,0.9758830598870224,0.3920957471249928,12.102605230687688,0.7165394439090514,3.024572017337656
