,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
20,20,245.18509873668006,522.8667998865866,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.21732119467285546,0.7800923328499295,0.760967237646916,22.696423392314323,0.21316764149756096,2.053544607435156e-13
