,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
36,36,144.20263117977024,320.901864772767,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.14107103455523762,0.9991520810603308,6.242704827943395e-05,46.167753231288785,0.450005606889998,1.540245433855518
