,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
16,16,828.9304684779389,1690.3575393691044,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.8358754344933963,0.8734373915169182,0.8323330298872365,7.2251539692788995,0.6489163786993938,1.8207667715376759
