,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
43,43,607.8822835505185,1248.2611695142637,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,2.8382948829699837,0.44137097896878785,0.5626401593922133,14.011240167351334,0.2526324630466838,6.497342369721213
