,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
5,5,178.6092416759791,389.7150857651847,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.17476625166754667,1.0,7.139893176051978e-05,35.05033510986883,0.3590998612223349,0.5534514531417359
