,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
24,24,870.3770031518302,1773.250608716887,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.30075197029247525,0.9960512165515241,0.8948723627595764,2.3664282449835348,0.4399666409063724,7.303462768805604
